"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.163569070E2,-4.186822754E-1,9.747478062E-1,-2.935735536E0
1.163668880E2,-7.744911951E-1,1.206465800E0,-1.960428736E0
1.163768700E2,-1.302611274E0,1.435400518E0,-8.437567270E-1
1.163868510E2,-1.820739047E0,1.727892279E0,2.462788761E-1
1.163968320E2,-2.185683656E0,2.025778534E0,1.065865552E0
1.164068140E2,-2.026338843E0,2.153389484E0,1.440523556E0
1.164167950E2,-1.643942196E0,2.186550652E0,1.894951031E0
1.164267760E2,-1.462580131E0,2.335848048E0,2.624632673E0
1.164367580E2,-1.473249253E0,2.343925684E0,3.218155468E0
1.164467390E2,-1.569780059E0,2.234795590E0,3.722079622E0
1.164567210E2,-1.680783016E0,2.194350253E0,4.257147217E0
1.164667020E2,-1.468366389E0,2.013535634E0,4.653221818E0
1.164766830E2,-1.217606938E0,1.769532494E0,4.818322629E0
1.164866650E2,-1.138792318E0,1.546641311E0,4.795667592E0
1.164966460E2,-1.249348841E0,1.417861210E0,4.654037504E0
1.165066270E2,-1.545007745E0,1.491460406E0,4.433388144E0
1.165166090E2,-1.786429632E0,1.729136420E0,4.181627503E0
1.165265900E2,-1.710239096E0,1.899586703E0,3.854023213E0
1.165365710E2,-1.303034905E0,1.731373272E0,3.382637644E0
1.165465530E2,-9.545537160E-1,1.425192742E0,2.938651543E0
1.165565340E2,-5.824551845E-1,9.835367560E-1,2.682290313E0
1.165665160E2,-2.414014211E-1,4.867393340E-1,2.785618799E0
1.165764970E2,-1.516310196E-1,-1.257472962E-2,3.134231551E0
1.165864780E2,-3.205398305E-1,-5.000595836E-1,3.529936023E0
1.165964600E2,-6.354683805E-1,-9.035358824E-1,3.771307331E0
1.166064410E2,-8.068650354E-1,-1.301230747E0,3.783705767E0
1.166164220E2,-8.714570341E-1,-1.589677842E0,3.540385582E0
1.166264040E2,-8.297874364E-1,-1.742310489E0,3.212468466E0
1.166363850E2,-6.886109461E-1,-1.773512401E0,2.783802069E0
1.166463660E2,-4.733851705E-1,-1.626073689E0,2.279041763E0
1.166563480E2,-1.694802301E-1,-1.475869829E0,1.617469658E0
1.166663290E2,1.253328748E-2,-1.253173066E0,7.786538279E-1
1.166763110E2,6.247713380E-2,-1.069045122E0,-1.508353597E-1
1.166862920E2,4.046419412E-3,-9.198110224E-1,-1.105287480E0
1.166962730E2,-2.418554574E-3,-9.096180099E-1,-2.036480547E0
1.167062550E2,2.339373042E-1,-1.141592842E0,-2.899283409E0
1.167162360E2,2.968982951E-1,-1.367060893E0,-3.674162275E0
1.167262170E2,7.494325139E-2,-1.385760435E0,-4.136129149E0
1.167361990E2,-3.751507781E-1,-1.194348468E0,-4.308278779E0
1.167461800E2,-9.050480454E-1,-1.162970117E0,-4.321858352E0
1.167561610E2,-1.314915570E0,-1.345394913E0,-4.180277381E0
1.167661430E2,-1.569224720E0,-1.596853399E0,-4.110280947E0
1.167761240E2,-1.747775005E0,-1.934558315E0,-4.247910955E0
1.167861049E2,-1.884860491E0,-2.091030391E0,-4.476737062E0
1.167960859E2,-1.976693205E0,-2.109747036E0,-4.740362872E0
1.168060669E2,-1.908282390E0,-1.941443850E0,-4.913604178E0
1.168160489E2,-1.614641359E0,-1.660297296E0,-4.972459912E0
1.168260299E2,-1.150423673E0,-1.416562982E0,-4.997201820E0
1.168360109E2,-8.222334185E-1,-1.032888133E0,-4.953878630E0
1.168459929E2,-6.946705619E-1,-6.999478202E-1,-4.912753993E0
1.168559739E2,-6.691313126E-1,-4.887975539E-1,-4.801508376E0
1.168659549E2,-7.013971987E-1,-2.098986697E-1,-4.464273137E0
1.168759369E2,-6.015214929E-1,1.303873542E-1,-4.022849870E0
1.168859179E2,-5.991210647E-2,2.116896719E-1,-3.669974499E0
1.168958999E2,8.883902782E-1,2.080547503E-1,-2.809639161E0
1.169058809E2,1.677491034E0,4.603496803E-1,-1.177270798E0
1.169158619E2,1.848022447E0,1.028175862E0,9.248412359E-1
1.169258439E2,2.870151704E0,1.418576910E-1,2.686519019E0
1.169358249E2,2.308549298E0,7.170582350E-1,4.490639986E0
1.169458059E2,1.811898934E0,1.208425348E0,5.736061252E0
1.169557879E2,2.036181315E0,5.855064078E-1,5.806757013E0
1.169657689E2,2.017415408E0,2.955172558E-1,5.395330548E0
1.169757499E2,2.015491089E0,1.526382025E-1,4.767379348E0
1.169857319E2,2.267417937E0,-1.631006254E-1,4.066305208E0
1.169957129E2,2.230125126E0,-1.608060318E-1,3.735611833E0
1.170056949E2,2.172800924E0,-3.809928775E-2,4.090526129E0
1.170156759E2,2.414668807E0,3.378667384E-3,4.851213217E0
1.170256569E2,2.650068646E0,2.607886686E-1,5.602147150E0
1.170356389E2,2.656920998E0,7.039142789E-1,6.048798412E0
1.170456199E2,2.633986172E0,1.043551700E0,6.071199095E0
1.170556009E2,2.774818115E0,6.795793368E-1,5.484240385E0
1.170655829E2,2.539261278E0,2.784770076E-1,4.615271049E0
1.170755639E2,1.819195966E0,3.613954957E-1,3.617687527E0
1.170855449E2,1.115741059E0,3.318663257E-1,2.573875918E0
1.170955269E2,6.534530271E-1,1.433110895E-1,1.661625491E0
1.171055079E2,3.637677111E-1,2.614450917E-2,1.018713605E0
1.171154899E2,1.966234071E-1,-5.030359626E-3,6.486164296E-1
1.171254709E2,1.172272452E-1,-2.954386108E-2,5.007783526E-1
1.171354519E2,-2.284697190E-2,-2.152908258E-2,5.536418599E-1
1.171454339E2,-2.625218199E-1,-1.201689063E-1,5.348050547E-1
1.171554149E2,-5.383930158E-1,-2.859009250E-1,1.636740911E-1
1.171653959E2,-7.256071566E-1,-2.959337237E-1,-3.540424758E-1
1.171753779E2,-5.923278426E-1,-3.056421483E-1,-8.901853734E-1
1.171853589E2,-3.595066258E-1,-3.678837124E-1,-1.471226701E0
1.171953399E2,-2.449031724E-1,-4.337721848E-1,-2.080890734E0
1.172053219E2,-1.902353606E-1,-5.579424870E-1,-2.541628523E0
1.172153029E2,-2.630407968E-1,-6.664966303E-1,-2.889915000E0
1.172252849E2,-3.332169595E-1,-7.340815262E-1,-3.144841908E0
1.172352659E2,-3.325134663E-1,-8.485458890E-1,-3.336295536E0
1.172452469E2,-2.877284722E-1,-8.140671971E-1,-3.464869376E0
1.172552289E2,-1.619786909E-1,-7.278087795E-1,-3.512562191E0
1.172652099E2,1.624824286E-2,-6.791081974E-1,-3.531752753E0
1.172751909E2,2.624725205E-1,-5.427742249E-1,-3.516441818E0
1.172851729E2,4.184918024E-1,-4.024857804E-1,-3.556818012E0
1.172951539E2,4.903658503E-1,-2.792236970E-1,-3.695075426E0
1.173051349E2,4.907055004E-1,-1.488264026E-1,-3.837977284E0
1.173151169E2,3.532162642E-1,-2.394157067E-2,-4.059155232E0
1.173250979E2,1.768146850E-1,7.323286772E-2,-4.171780792E0
1.173350789E2,9.116072327E-2,2.187767896E-1,-4.154260780E0
1.173450609E2,7.045983483E-2,5.051036842E-1,-3.990114233E0
1.173550419E2,2.473734017E-1,7.626054136E-1,-3.584319221E0
1.173650239E2,3.869134757E-1,1.040415692E0,-2.995680606E0
1.173750049E2,3.715672389E-1,1.301696624E0,-2.261760902E0
1.173849859E2,2.934591090E-1,1.486081991E0,-1.626864964E0
1.173949679E2,2.387503666E-1,1.525383759E0,-1.088126487E0
1.174049489E2,2.305632415E-1,1.508317929E0,-6.345983148E-1
1.174149299E2,2.350363614E-1,1.521622391E0,2.420045614E-2
1.174249119E2,2.063821177E-1,1.460098426E0,1.182285955E0
1.174348929E2,6.493851922E-2,1.319193539E0,2.332115770E0
1.174448739E2,-6.097143922E-2,1.244776172E0,3.115855506E0
1.174548559E2,-8.726508893E-2,1.116858828E0,3.591397276E0
1.174648369E2,4.162150428E-2,1.092611155E0,3.539999081E0
1.174748189E2,2.963447830E-1,1.237423006E0,3.193491912E0
1.174847999E2,6.004884361E-1,1.375513336E0,2.926517401E0
1.174947809E2,9.461096057E-1,1.542643570E0,2.736951254E0
1.175047629E2,8.111801344E-1,1.840602184E0,2.633215801E0
1.175147439E2,1.523426257E-1,2.217964964E0,2.573439131E0
1.175247249E2,-5.758845221E-1,2.345616991E0,2.563131659E0
1.175347069E2,-9.844837857E-1,2.000182786E0,2.547316110E0
1.175446879E2,-9.978946672E-1,1.271550134E0,2.700749388E0
1.175546689E2,-9.290192907E-1,6.832755080E-1,2.824846015E0
1.175646509E2,-6.482489321E-1,2.298537549E-1,3.047760587E0
1.175746319E2,-1.659534089E-1,-2.216397326E-1,3.524730831E0
1.175846139E2,1.499462175E-1,-6.083291137E-1,3.973715717E0
1.175945949E2,1.530334742E-1,-9.819923602E-1,4.120474398E0
1.176045759E2,-3.106698766E-3,-1.452373378E0,3.841251724E0
1.176145579E2,-3.267831219E-1,-1.725886976E0,3.090213127E0
1.176245389E2,-5.263385788E-1,-1.758251022E0,2.007984141E0
1.176345199E2,-4.643626244E-1,-1.756163566E0,8.966471314E-1
1.176445019E2,-4.061002368E-1,-1.557398288E0,-7.222422302E-2
1.176544829E2,-3.520267213E-1,-1.255055869E0,-9.401410604E-1
1.176644639E2,-1.544880422E-1,-9.564830048E-1,-1.667517731E0
1.176744459E2,1.362528424E-1,-8.555110922E-1,-2.216354933E0
1.176844269E2,3.264284152E-1,-8.058370949E-1,-2.479135821E0
1.176944089E2,4.661300915E-1,-7.626736799E-1,-2.422650549E0
1.177043899E2,4.308322779E-1,-8.058425036E-1,-2.158746995E0
1.177143709E2,2.616189002E-1,-9.373751812E-1,-1.783669161E0
1.177243529E2,5.912865266E-2,-1.039683183E0,-1.519476171E0
1.177343339E2,-1.643112914E-1,-1.092511607E0,-1.421137113E0
1.177443149E2,-4.198608548E-1,-1.065289309E0,-1.468526457E0
1.177542969E2,-6.627165516E-1,-1.025890916E0,-1.667734078E0
1.177642779E2,-8.618762981E-1,-9.974386574E-1,-2.106924877E0
1.177742599E2,-9.845867698E-1,-9.076752725E-1,-2.698671287E0
1.177842409E2,-1.154528491E0,-7.223869488E-1,-3.230496601E0
1.177942220E2,-1.275377136E0,-4.801166314E-1,-3.620867828E0
1.178042040E2,-1.485719902E0,-1.703144816E-1,-3.959923305E0
1.178141850E2,-1.545799166E0,1.858413242E-1,-4.083325283E0
1.178241660E2,-1.242226640E0,4.405168019E-1,-3.821105143E0
1.178341480E2,-9.011699528E-1,5.300927836E-1,-3.493481557E0
1.178441290E2,-6.807770658E-1,5.160039175E-1,-3.099467515E0
1.178541100E2,-6.496881511E-1,6.573895919E-1,-2.459564606E0
1.178640920E2,-5.401296754E-1,7.612770724E-1,-1.633944772E0
1.178740730E2,-3.155345408E-1,6.541502345E-1,-9.960036045E-1
1.178840540E2,-9.100233681E-2,7.316778821E-1,-4.994089347E-1
1.178940360E2,4.116315566E-2,9.038321900E-1,1.660843134E-2
1.179040170E2,1.035962161E-1,9.771176827E-1,5.940075284E-1
1.179139990E2,1.242778178E-1,1.026175237E0,1.274508825E0
1.179239800E2,8.549301714E-2,1.013956018E0,1.705843890E0
1.179339610E2,7.796275355E-2,9.552818406E-1,2.020175001E0
1.179439430E2,1.429427880E-1,9.158297995E-1,2.226505700E0
1.179539240E2,3.182361737E-1,7.701873520E-1,2.358059866E0
1.179639050E2,5.375444752E-1,6.736448514E-1,2.612696167E0
1.179738870E2,7.332086831E-1,3.119843307E-1,2.849658090E0
1.179838680E2,5.297101564E-1,2.895892024E-1,3.055549078E0
1.179938490E2,1.067432606E-1,7.122414449E-1,3.274883984E0
1.180038310E2,1.601493164E-1,7.140023339E-1,3.485410060E0
1.180138120E2,7.637072483E-1,1.414587647E-1,3.506590430E0
1.180237930E2,1.541654075E0,-5.842187047E-2,3.433668049E0
1.180337750E2,2.177943404E0,2.979068667E-2,3.441465311E0
1.180437560E2,2.580097940E0,-3.026811182E-1,3.373209593E0
1.180537380E2,2.514681338E0,-6.344261143E-1,3.294154653E0
1.180637190E2,1.949655972E0,-7.009229895E-1,3.173488587E0
1.180737000E2,1.372389461E0,-6.989062849E-1,2.936211500E0
1.180836820E2,1.119210870E0,-7.056145030E-1,2.669372644E0
1.180936630E2,1.075563452E0,-6.375388795E-1,2.136322339E0
1.181036440E2,1.003403621E0,-5.504264760E-1,1.323015572E0
1.181136260E2,8.785861786E-1,-4.729994005E-1,3.866874808E-1
1.181236070E2,7.588752555E-1,-4.470108658E-1,-5.371942270E-1
1.181335880E2,7.357913252E-1,-4.367522183E-1,-1.314230130E0
1.181435700E2,7.517798786E-1,-3.993852943E-1,-1.918490167E0
1.181535510E2,7.350223432E-1,-4.556454492E-1,-2.438749688E0
1.181635330E2,6.826866934E-1,-5.231293344E-1,-2.756879150E0
1.181735140E2,5.414050993E-1,-5.471052575E-1,-2.849513079E0
1.181834950E2,3.083701667E-1,-6.204819667E-1,-2.862159437E0
1.181934770E2,4.066519216E-2,-7.338992393E-1,-2.975838665E0
1.182034580E2,-1.744956062E-1,-8.891512933E-1,-3.113874469E0
1.182134390E2,-3.032978533E-1,-1.025291138E0,-3.243120739E0
1.182234210E2,-3.841888194E-1,-1.169113932E0,-3.429596048E0
1.182334020E2,-3.101916840E-1,-1.354551360E0,-3.682678744E0
1.182433830E2,-7.792072669E-2,-1.453372521E0,-3.873793234E0
1.182533650E2,7.509505972E-2,-1.388335403E0,-3.938801993E0
1.182633460E2,9.682981811E-2,-1.227752442E0,-3.744131227E0
1.182733280E2,-6.673474733E-2,-9.997560552E-1,-3.503545200E0
1.182833090E2,-2.871217505E-1,-8.059930694E-1,-3.438193209E0
1.182932900E2,-5.054500587E-1,-6.093836591E-1,-3.518985357E0
1.183032720E2,-7.228545067E-1,-3.398506987E-1,-3.310692333E0
1.183132530E2,-8.454163861E-1,3.337502986E-2,-2.897214079E0
1.183232340E2,-9.091044782E-1,4.367840856E-1,-2.583127967E0
1.183332160E2,-7.782917391E-1,8.409214121E-1,-2.158512522E0
1.183431970E2,-4.916503739E-1,1.162002841E0,-1.508997375E0
1.183531780E2,-3.076812185E-1,1.606910463E0,-8.294316334E-1
1.183631600E2,-3.442386686E-1,1.979544161E0,-1.358349127E-1
1.183731410E2,-4.025950503E-1,2.222403001E0,3.420077366E-1
1.183831230E2,-4.794244672E-1,2.400995970E0,6.126034284E-1
1.183931040E2,-4.755344608E-1,2.469737299E0,7.803138524E-1
1.184030850E2,-4.133799472E-1,2.411118085E0,9.481277722E-1
1.184130670E2,-4.461285210E-1,2.335083232E0,1.524419991E0
1.184230480E2,-7.691662820E-1,2.240731683E0,2.433141623E0
1.184330290E2,-1.025049941E0,2.129116522E0,3.419417800E0
1.184430110E2,-1.114288392E0,1.997278766E0,4.098077223E0
1.184529920E2,-1.095018016E0,1.918666168E0,4.449632878E0
1.184629730E2,-1.008212591E0,1.915792554E0,4.505490160E0
1.184729550E2,-1.039019597E0,2.018310324E0,4.157197251E0
1.184829360E2,-1.264215094E0,2.419188412E0,3.523136880E0
1.184929170E2,-1.198535075E0,2.386508032E0,2.906756735E0
1.185028990E2,-5.873122107E-1,1.551608667E0,2.471688808E0
1.185128800E2,-1.534966834E-1,1.027466010E0,2.341191818E0
1.185228620E2,-3.778744843E-1,9.524798548E-1,2.416491092E0
1.185328430E2,-7.493424667E-1,8.331033924E-1,2.750979894E0
1.185428240E2,-9.206354798E-1,4.326432337E-1,2.961598940E0
1.185528060E2,-8.359026738E-1,-1.888273510E-1,2.937968003E0
1.185627870E2,-7.031409115E-1,-7.176922193E-1,2.668522459E0
1.185727680E2,-7.566289014E-1,-1.037758279E0,2.218524835E0
1.185827500E2,-8.733280700E-1,-1.238287224E0,1.736758704E0
1.185927310E2,-9.225157251E-1,-1.492805266E0,1.350633141E0
1.186027120E2,-1.024403677E0,-1.673374302E0,9.480207682E-1
1.186126940E2,-1.213765756E0,-1.692272941E0,4.512401569E-1
1.186226750E2,-1.292364614E0,-1.653542008E0,-1.283744502E-1
1.186326570E2,-1.125590402E0,-1.603186079E0,-7.195536804E-1
1.186426380E2,-8.260808864E-1,-1.462006665E0,-1.171645192E0
1.186526190E2,-3.895244768E-1,-1.319789663E0,-1.366209539E0
1.186626010E2,5.057110637E-2,-1.204886613E0,-1.519362150E0
1.186725820E2,3.131748238E-1,-1.153905032E0,-1.692970076E0
1.186825630E2,3.701373024E-1,-1.097531734E0,-1.874811466E0
1.186925450E2,2.549767555E-1,-9.905347037E-1,-2.026439708E0
1.187025260E2,1.441880988E-1,-9.211422873E-1,-2.306509058E0
1.187125070E2,8.736295670E-2,-8.711823611E-1,-2.713526139E0
1.187224890E2,7.909122963E-2,-7.148029639E-1,-3.214823724E0
1.187324700E2,1.177916477E-1,-5.568541740E-1,-3.667604622E0
1.187424520E2,1.844996805E-1,-4.458805990E-1,-4.178869371E0
1.187524330E2,1.580073351E-1,-3.027299425E-1,-4.630703605E0
1.187624140E2,5.723780930E-2,-1.213314790E-1,-4.845717419E0
1.187723960E2,-1.025094379E-1,4.942168996E-2,-4.826090655E0
1.187823770E2,-2.471032604E-1,2.124243745E-1,-4.656433108E0
1.187923594E2,-4.093112352E-1,3.967750973E-1,-4.394569064E0
1.188023414E2,-4.716043279E-1,5.128528529E-1,-3.895574112E0
1.188123224E2,-4.508935632E-1,6.477241445E-1,-3.099055871E0
1.188223034E2,-4.539896639E-1,8.408758038E-1,-2.266772550E0
1.188322854E2,-4.275248735E-1,1.125346354E0,-1.526539607E0
1.188422664E2,-2.155540967E-1,1.240795826E0,-7.918398839E-1
1.188522474E2,-5.404201359E-2,1.138527440E0,-3.962599576E-2
1.188622294E2,-1.564630855E-1,1.112565510E0,8.613808197E-1
1.188722104E2,-2.265129483E-1,1.010291715E0,1.755153460E0
1.188821924E2,-1.744212735E-1,6.688537891E-1,2.350898196E0
1.188921734E2,-2.153483478E-1,4.033513145E-1,2.996078217E0
1.189021544E2,-3.381083746E-1,3.854402697E-1,3.783414575E0
1.189121364E2,-3.092859138E-1,3.342709932E-1,4.322079962E0
1.189221174E2,-2.208411491E-1,2.895007633E-1,4.563642474E0
1.189320984E2,8.876102597E-2,1.884070824E-1,4.571879447E0
1.189420804E2,5.888964772E-1,1.670365325E-1,4.460406373E0
1.189520614E2,1.194454157E0,2.230318084E-1,4.508174032E0
1.189620424E2,1.441902038E0,4.813962945E-1,4.707514969E0
1.189720244E2,1.474133206E0,9.074023537E-1,4.851818404E0
1.189820054E2,1.921618866E0,6.585316993E-1,4.604715071E0
1.189919874E2,2.478939940E0,2.763101757E-2,4.204202433E0
1.190019684E2,2.410007261E0,-1.117907234E-1,3.949273186E0
1.190119494E2,2.001912100E0,-1.842742704E-1,3.616518669E0
1.190219314E2,1.696424026E0,-6.209517905E-1,3.039387374E0
1.190319124E2,1.467491500E0,-8.529795402E-1,2.550982899E0
1.190418934E2,1.226930177E0,-7.994788326E-1,2.126417155E0
1.190518754E2,9.678882913E-1,-6.880256398E-1,1.642633735E0
1.190618564E2,7.280070001E-1,-6.564484826E-1,1.013350539E0
1.190718374E2,4.988622931E-1,-8.180357024E-1,1.540524977E-1
1.190818194E2,2.490500908E-1,-9.571330690E-1,-8.078875673E-1
1.190918004E2,1.091958752E-1,-9.759175417E-1,-1.655548480E0
1.191017814E2,2.227156202E-1,-1.007334047E0,-2.421852404E0
1.191117634E2,3.471644326E-1,-9.227251285E-1,-2.873262715E0
1.191217444E2,4.880219573E-1,-8.707894282E-1,-2.955670449E0
1.191317264E2,4.984537189E-1,-8.633887535E-1,-2.940528499E0
1.191417074E2,3.028482755E-1,-8.375626253E-1,-2.837132185E0
1.191516884E2,5.077049643E-2,-9.575078756E-1,-2.796508654E0
1.191616704E2,-2.196173634E-1,-9.982458656E-1,-2.837205859E0
1.191716514E2,-4.318629593E-1,-1.004589510E0,-2.932955770E0
1.191816324E2,-5.709394952E-1,-1.018835666E0,-3.108899658E0
1.191916144E2,-6.772734142E-1,-9.675826281E-1,-3.379621065E0
1.192015954E2,-7.136307433E-1,-8.322524764E-1,-3.564680763E0
1.192115764E2,-7.063581958E-1,-6.749911729E-1,-3.691040263E0
1.192215584E2,-6.480302462E-1,-4.741052552E-1,-3.698621178E0
1.192315394E2,-5.402572178E-1,-2.250777492E-1,-3.491800482E0
1.192415204E2,-4.339237739E-1,6.102534324E-2,-3.223424978E0
1.192515024E2,-3.908887053E-1,2.855455604E-1,-2.955707286E0
1.192614834E2,-4.388329500E-1,5.450403133E-1,-2.714715462E0
1.192714654E2,-4.824168529E-1,7.641851851E-1,-2.605964853E0
1.192814464E2,-5.364416903E-1,1.037651421E0,-2.433663779E0
1.192914274E2,-6.228210723E-1,1.356964506E0,-2.101562396E0
1.193014094E2,-6.217291778E-1,1.582566897E0,-1.710808176E0
1.193113904E2,-4.755339127E-1,1.767997892E0,-1.248807389E0
1.193213714E2,-3.346903482E-1,1.980442440E0,-7.264434546E-1
1.193313534E2,-3.349930512E-1,2.184847504E0,-3.091165638E-1
1.193413344E2,-3.980269130E-1,2.328962367E0,-2.525237024E-2
1.193513154E2,-4.831478280E-1,2.370133635E0,2.177842247E-1
1.193612974E2,-7.255672494E-1,2.483560410E0,5.640347010E-1
1.193712784E2,-9.041350027E-1,2.437349572E0,1.049723144E0
1.193812594E2,-9.438274375E-1,2.330830260E0,1.506791221E0
1.193912414E2,-9.338914101E-1,2.292359527E0,1.952075404E0
1.194012224E2,-6.664167427E-1,2.291145353E0,2.488092586E0
1.194112044E2,-1.119630700E-1,2.283264476E0,3.060988158E0
1.194211854E2,5.627909982E-1,2.107834119E0,3.561316860E0
1.194311664E2,7.507352004E-1,1.885963129E0,3.827780324E0
1.194411484E2,3.675307233E-1,2.080086742E0,3.928212100E0
1.194511294E2,-3.158522273E-1,2.500532245E0,4.058902633E0
1.194611104E2,-6.928507622E-1,2.624610454E0,4.231195520E0
1.194710924E2,-4.234333939E-1,1.929128006E0,4.340461854E0
1.194810734E2,-2.911873195E-2,9.380932193E-1,4.507492831E0
1.194910544E2,2.601050195E-1,7.930403173E-1,5.116365151E0
1.195010364E2,7.405478889E-1,6.260061237E-1,5.744947851E0
1.195110174E2,1.342844650E0,-2.365871161E-1,6.020810714E0
1.195209994E2,1.613051648E0,-1.296030525E0,6.085131256E0
1.195309804E2,1.645059891E0,-2.006193431E0,5.733680851E0
1.195409614E2,1.263487262E0,-2.223416470E0,4.801146433E0
1.195509434E2,4.747988080E-1,-2.245821830E0,3.534758806E0
1.195609244E2,-1.942655540E-1,-2.228254456E0,2.172720671E0
1.195709054E2,-5.475601709E-1,-2.294312351E0,7.812482375E-1
1.195808874E2,-7.426645810E-1,-2.273099384E0,-3.747708553E-1
1.195908684E2,-8.395117215E-1,-2.095098737E0,-1.330176657E0
1.196008494E2,-7.006662968E-1,-1.922988137E0,-2.107547606E0
1.196108314E2,-4.171141253E-1,-1.695904501E0,-2.731087081E0
1.196208124E2,-1.377406664E-1,-1.473658266E0,-3.040781350E0
1.196307934E2,2.147286160E-1,-1.318147765E0,-2.958835546E0
1.196407754E2,4.733421935E-1,-1.195152899E0,-2.718572870E0
1.196507564E2,3.777907960E-1,-1.229294207E0,-2.601752518E0
1.196607384E2,1.249391927E-1,-1.474995963E0,-2.714121385E0
1.196707194E2,-2.037930802E-1,-1.614619725E0,-2.775722972E0
1.196807004E2,-4.445697995E-1,-1.531300995E0,-2.812958041E0
1.196906824E2,-5.796398963E-1,-1.389790336E0,-2.900312519E0
1.197006634E2,-5.360479534E-1,-1.252720638E0,-3.041606977E0
1.197106444E2,-4.286844494E-1,-1.084394940E0,-3.174189084E0
1.197206264E2,-3.445705712E-1,-9.374804311E-1,-3.304703615E0
1.197306074E2,-1.826298872E-1,-8.061981605E-1,-3.539534812E0
1.197405884E2,-4.572683439E-2,-5.487687904E-1,-3.766891513E0
1.197505704E2,-9.009748019E-2,-3.023061655E-1,-3.844196382E0
1.197605514E2,-2.967747726E-1,-1.692666605E-1,-3.883535280E0
1.197705324E2,-6.278874654E-1,-1.583528325E-2,-3.939277371E0
1.197805144E2,-8.780907733E-1,1.588934076E-1,-3.763201336E0
1.197904936E2,-1.003635171E0,2.548058707E-1,-3.365662007E0
1.198004756E2,-1.163604686E0,2.773850401E-1,-2.657133837E0
1.198104566E2,-1.173838775E0,2.526833314E-1,-1.641751975E0
1.198204376E2,-1.114180218E0,2.786578327E-1,-6.336352783E-1
1.198304196E2,-1.249102088E0,5.221228825E-1,1.874336672E-1
1.198404006E2,-1.489245481E0,7.761558974E-1,6.265262336E-1
1.198503816E2,-1.528582332E0,9.313395390E-1,8.225213939E-1
1.198603636E2,-8.673071189E-1,1.018057840E0,1.296901907E0
1.198703446E2,2.220989583E-1,1.096604804E0,2.095164372E0
1.198803256E2,7.824310561E-1,1.440511862E0,2.942936967E0
1.198903076E2,6.950064113E-1,1.566678111E0,3.243241192E0
1.199002886E2,4.564448366E-1,1.357031457E0,3.031094853E0
1.199102706E2,2.827565116E-1,1.214802029E0,2.667836580E0
1.199202516E2,2.223082155E-1,1.220330279E0,2.494252043E0
1.199302326E2,2.208612489E-1,1.647606792E0,2.684091840E0
1.199402146E2,9.029421707E-1,1.770948544E0,3.058099049E0
1.199501956E2,2.353185042E0,9.500175923E-1,3.133318216E0
1.199601766E2,3.047588386E0,5.246145272E-1,3.258212403E0
1.199701586E2,2.657013969E0,5.530360883E-1,3.619545772E0
1.199801396E2,2.175879191E0,-2.889050782E-2,3.923929600E0
1.199901206E2,1.644299899E0,-8.353700656E-1,3.931318141E0
