"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.182542833E0,1.639350289E1,-4.681200745E0,1.858528724E0,1.714977279E1
3.192522833E0,1.609768290E1,-5.061095515E0,1.516504031E0,1.694254606E1
3.202502833E0,1.623495915E1,-5.230755401E0,6.154486835E-1,1.706790783E1
3.212482833E0,1.708168626E1,-4.812520730E0,-7.385201477E-1,1.776203179E1
3.222462833E0,1.746998582E1,-3.999865343E0,-2.516692488E0,1.809787469E1
3.232442833E0,1.769509427E1,-4.069586665E0,-4.223651442E0,1.864181129E1
3.242422833E0,1.729143758E1,-4.433155132E0,-5.562376143E0,1.869723794E1
3.252402833E0,1.639895835E1,-4.011460956E0,-6.329311566E0,1.802991511E1
3.262382833E0,1.547253252E1,-4.124137679E0,-6.066561669E0,1.712340342E1
3.272362833E0,1.503019533E1,-4.362069654E0,-4.834378499E0,1.638003781E1
3.282342833E0,1.523466077E1,-4.378492729E0,-3.526397288E0,1.623889051E1
3.292322833E0,1.525383028E1,-4.451080064E0,-2.697561486E0,1.611732887E1
3.302303833E0,1.502941063E1,-4.902434826E0,-2.480489452E0,1.600218357E1
3.312283833E0,1.417235032E1,-5.253413361E0,-2.541721494E0,1.532691142E1
3.322263833E0,1.378916240E1,-6.250200493E0,-2.236688626E0,1.530388127E1
3.332243833E0,1.419843007E1,-7.336519021E0,-1.294388773E0,1.603419378E1
3.342223833E0,1.482983698E1,-8.124183408E0,-3.328989806E-1,1.691263559E1
3.352203833E0,1.560960528E1,-9.696573372E0,1.620415485E-1,1.837687595E1
3.362183833E0,1.532352207E1,-1.152830021E1,-1.515153909E-1,1.917641759E1
3.372163833E0,1.396715515E1,-1.368107311E1,-1.326820355E0,1.959626589E1
3.382143833E0,1.169697250E1,-1.637275463E1,-2.500127326E0,2.027651096E1
3.392123833E0,8.915653748E0,-1.899736041E1,-3.291673679E0,2.124202674E1
3.402103833E0,6.362627832E0,-2.203210042E1,-3.274075899E0,2.316497474E1
3.412084833E0,4.031909546E0,-2.469044346E1,-2.669386092E0,2.515948956E1
3.422064833E0,1.957971736E0,-2.671977812E1,-1.855289659E0,2.685558221E1
3.432044833E0,9.665412390E-1,-2.793747248E1,-6.226267254E-1,2.796112005E1
3.442024833E0,4.444983172E-1,-2.851881903E1,-2.884595203E-1,2.852374145E1
3.452004833E0,1.733079636E-1,-2.897434753E1,-1.420833642E0,2.900968147E1
3.461984833E0,1.364517939E-1,-2.979387457E1,-3.366625336E0,2.998379141E1
3.471964833E0,-9.544261006E-1,-3.030424762E1,-5.418659184E0,3.079967890E1
3.481944833E0,-2.785704169E0,-2.943338203E1,-6.805319944E0,3.033803726E1
3.491924833E0,-4.361207775E0,-2.752411643E1,-7.336524868E0,2.881703863E1
3.501904833E0,-5.848006196E0,-2.463342141E1,-6.845128373E0,2.622709304E1
3.511884833E0,-6.998074577E0,-2.217213655E1,-5.609616383E0,2.391745144E1
3.521864833E0,-8.115198576E0,-2.072512844E1,-4.177081878E0,2.264586959E1
3.531845833E0,-8.729714044E0,-1.946778762E1,-2.580577996E0,2.149097590E1
3.541825833E0,-8.675214486E0,-1.828755521E1,-1.122433856E0,2.027199743E1
3.551805833E0,-8.536020348E0,-1.825409744E1,1.933843786E-1,2.015224837E1
3.561785833E0,-9.575860528E0,-1.815687696E1,1.487032894E0,2.058107267E1
3.571765833E0,-1.125426461E1,-1.763370084E1,2.233036455E0,2.103787843E1
3.581745833E0,-1.313526009E1,-1.657024200E1,2.538254095E0,2.129673007E1
3.591725833E0,-1.402590797E1,-1.513537738E1,2.861557174E0,2.083252871E1
3.601705833E0,-1.370589922E1,-1.459354514E1,2.869730996E0,2.022519689E1
3.611685833E0,-1.251044767E1,-1.457087666E1,2.503305287E0,1.936719610E1
3.621666708E0,-1.066982254E1,-1.513052770E1,2.332686458E0,1.866063792E1
3.631646708E0,-8.791377611E0,-1.590287823E1,2.251021321E0,1.831002330E1
3.641626708E0,-7.297127498E0,-1.707590220E1,2.524015540E0,1.874046851E1
3.651606708E0,-6.752492689E0,-1.831986692E1,3.011721273E0,1.975561051E1
3.661586708E0,-7.357687696E0,-1.874203238E1,3.002045301E0,2.035710250E1
3.671566708E0,-8.492886608E0,-1.871897681E1,2.214025403E0,2.067440747E1
3.681546708E0,-9.659357014E0,-1.825191877E1,1.001432744E0,2.067458788E1
3.691526708E0,-9.923775122E0,-1.769455866E1,-3.951600963E-1,2.029125108E1
3.701506708E0,-9.001775633E0,-1.741803448E1,-2.235912700E0,1.973370708E1
3.711486708E0,-6.455341868E0,-1.812268478E1,-4.319359252E0,1.971699791E1
3.721467708E0,-3.018449956E0,-1.894694572E1,-6.470206659E0,2.024750272E1
3.731447708E0,-6.608528978E-1,-1.933796072E1,-8.156181711E0,2.099801780E1
3.741427708E0,6.209953523E-1,-1.972262331E1,-8.510238805E0,2.148933852E1
3.751407708E0,5.876309936E-1,-1.946474239E1,-8.062121646E0,2.107651091E1
3.761387708E0,-3.605064265E-1,-1.886183365E1,-8.021361875E0,2.049977999E1
3.771367708E0,-1.233331563E0,-1.834959066E1,-8.686496104E0,2.033921824E1
3.781347708E0,-1.555960457E0,-1.817500098E1,-9.782092994E0,2.069881680E1
3.791327708E0,-1.608054471E0,-1.941641165E1,-1.034306726E1,2.205814862E1
3.801308708E0,-1.095923895E0,-2.092974356E1,-8.632242714E0,2.266651338E1
3.811288708E0,7.651072910E-1,-2.271936577E1,-4.695404216E0,2.321210441E1
3.821268708E0,6.161920985E0,-2.458522866E1,-3.010047215E-1,2.534745238E1
3.831248708E0,1.400308746E1,-2.394993102E1,3.965585749E0,2.802519446E1
3.841228708E0,1.889723620E1,-2.074880498E1,6.559730455E0,2.882097340E1
3.851208708E0,2.032908716E1,-1.735686676E1,6.598184084E0,2.753304636E1
3.861188708E0,2.108406796E1,-1.456542004E1,6.237644182E0,2.637418411E1
3.871168708E0,2.098823209E1,-1.269251243E1,7.145682859E0,2.554733922E1
3.881148708E0,2.032149982E1,-1.155834906E1,9.880922048E0,2.538092607E1
3.891129708E0,2.106393716E1,-1.113461888E1,1.487870216E1,2.808994418E1
3.901109708E0,2.495263963E1,-1.066344089E1,1.812781162E1,3.263373637E1
3.911089708E0,3.046244053E1,-9.383698218E0,1.771076247E1,3.646484859E1
3.921069708E0,3.474718426E1,-6.338049061E0,1.925489284E1,4.022795767E1
3.931049708E0,3.433318736E1,-3.567295638E0,2.312077479E1,4.154592133E1
3.941029708E0,3.181977575E1,-8.514502010E-1,2.626812983E1,4.127030095E1
3.951009708E0,2.973991412E1,1.000602147E0,2.649797452E1,3.984477821E1
3.960989708E0,2.839665432E1,1.910542924E0,2.423778711E1,3.738302388E1
3.970970708E0,2.820335473E1,2.020209207E0,1.985538785E1,3.455064240E1
3.980950708E0,2.903171106E1,2.093778582E0,1.482434761E1,3.266474304E1
3.990930708E0,2.952948219E1,2.295114589E0,1.109454440E1,3.162825927E1
4.000910708E0,2.927377877E1,2.398818760E0,9.439157889E0,3.085135583E1
4.010890708E0,2.872289621E1,2.083810541E0,9.630847744E0,3.036610382E1
4.020870708E0,2.806574636E1,1.141059284E0,1.009050146E1,2.984637925E1
4.030850708E0,2.714172490E1,2.438370788E-1,9.762130600E0,2.884496283E1
4.040830708E0,2.654745600E1,-8.377490783E-1,8.811368072E0,2.798409282E1
4.050811708E0,2.519785782E1,-2.010246867E0,8.411307424E0,2.664063107E1
4.060791708E0,2.356888902E1,-2.800678596E0,8.368872426E0,2.516692981E1
4.070771708E0,2.271461550E1,-4.461310060E0,7.351667987E0,2.428794077E1
4.080751708E0,2.215606373E1,-6.681165429E0,5.774140075E0,2.385099212E1
4.090731708E0,2.159289266E1,-9.180568285E0,4.908560954E0,2.397143755E1
4.100711708E0,2.063966085E1,-1.178626066E1,5.098113652E0,2.430848213E1
4.110691708E0,1.912947708E1,-1.422916655E1,5.782194614E0,2.453242443E1
4.120672708E0,1.731900954E1,-1.672642698E1,6.852402309E0,2.503351491E1
4.130652708E0,1.520393014E1,-1.936537247E1,8.280651975E0,2.597587996E1
4.140632708E0,1.336844003E1,-2.144793785E1,9.238856254E0,2.690884040E1
4.150612708E0,1.185205587E1,-2.305611394E1,9.239598851E0,2.752136997E1
4.160592708E0,1.015757955E1,-2.361356877E1,8.340782402E0,2.702490894E1
4.170572708E0,8.481692113E0,-2.401646298E1,6.834420952E0,2.637117564E1
4.180552708E0,6.409538873E0,-2.360345542E1,3.897354004E0,2.476680570E1
4.190532708E0,4.121274005E0,-2.270546811E1,8.648622519E-1,2.309266482E1
4.200513708E0,2.799498043E0,-2.185662314E1,-2.865574211E-1,2.203704335E1
4.210493708E0,2.052130912E0,-2.054675795E1,-1.832495458E-1,2.064979622E1
4.220473708E0,1.860610625E0,-1.946870446E1,4.425605500E-1,1.956241767E1
4.230453708E0,1.717655851E0,-1.930232779E1,4.775666606E-1,1.938448528E1
4.240433708E0,1.173235050E0,-1.958674338E1,4.596613169E-1,1.962723325E1
4.250413708E0,-6.676350832E-2,-1.992131872E1,6.170495050E-1,1.993098459E1
4.260393708E0,-1.404399166E0,-2.034814675E1,1.004434705E0,2.042127083E1
4.270374708E0,-2.779158211E0,-2.041126861E1,9.168925309E-1,2.061999754E1
4.280354708E0,-4.277002022E0,-1.994773878E1,4.579368268E-1,2.040624254E1
4.290334708E0,-5.700730036E0,-1.948486149E1,3.875856131E-1,2.030537793E1
4.300314708E0,-7.243758792E0,-1.925621899E1,3.445353417E-1,2.057650883E1
4.310294708E0,-8.666831918E0,-1.885147004E1,-2.816371353E-1,2.075021006E1
4.320274708E0,-9.743703099E0,-1.825184509E1,-8.263783635E-1,2.070633962E1
4.330254708E0,-1.013204827E1,-1.797249086E1,-1.175328207E0,2.066519359E1
4.340235708E0,-1.040166338E1,-1.780299411E1,-1.710195973E0,2.068975521E1
4.350215708E0,-1.097156576E1,-1.760098918E1,-1.192826292E0,2.077481432E1
4.360195708E0,-1.169921901E1,-1.747874963E1,-2.554930647E-1,2.103434550E1
4.370175708E0,-1.233522299E1,-1.729584638E1,4.911361478E-1,2.124959395E1
4.380155708E0,-1.261053095E1,-1.685838578E1,1.134952452E0,2.108361399E1
4.390135708E0,-1.264111423E1,-1.640636092E1,1.495909845E0,2.076545675E1
4.400116708E0,-1.245258129E1,-1.600357547E1,1.714780775E0,2.034997989E1
4.410096708E0,-1.212215396E1,-1.579200450E1,1.648368684E0,1.997626447E1
4.420076708E0,-1.173116351E1,-1.563612592E1,1.386355097E0,1.959669899E1
4.430056708E0,-1.111760816E1,-1.580578989E1,1.108001319E0,1.935592602E1
4.440036708E0,-1.085182414E1,-1.626497642E1,7.489255603E-1,1.956712637E1
4.450016708E0,-1.080374716E1,-1.647861614E1,1.863378990E-1,1.970534101E1
4.459996708E0,-1.041787537E1,-1.661837161E1,-4.143582594E-1,1.961820825E1
4.469977708E0,-9.591942126E0,-1.664446422E1,-1.136456648E0,1.924409199E1
4.479957708E0,-8.128903280E0,-1.664648502E1,-2.006191823E0,1.863355408E1
4.489937708E0,-6.539009677E0,-1.669497247E1,-2.682566886E0,1.812944893E1
4.499917708E0,-5.396735634E0,-1.657312585E1,-2.921466576E0,1.767281027E1
4.509897708E0,-4.323754604E0,-1.684028396E1,-2.738820024E0,1.760088501E1
4.519877708E0,-2.659439394E0,-1.759733116E1,-2.916215776E0,1.803449462E1
4.529858708E0,-8.610829040E-2,-1.807427451E1,-4.120720566E0,1.853826183E1
4.539838708E0,1.891286873E0,-1.727495077E1,-5.063926737E0,1.810094595E1
4.549818708E0,2.997494413E0,-1.627691760E1,-5.024511825E0,1.729649497E1
4.559798708E0,3.458938253E0,-1.545153633E1,-4.790237868E0,1.654269046E1
4.569778708E0,3.299648404E0,-1.408658453E1,-5.164309981E0,1.536195433E1
4.579758708E0,3.330331961E0,-1.228326931E1,-6.042343086E0,1.408828328E1
4.589739708E0,3.869832914E0,-1.105081658E1,-6.672539032E0,1.347660681E1
4.599719708E0,4.786978630E0,-1.113317812E1,-7.000563737E0,1.399538182E1
4.609699708E0,6.739725879E0,-1.147166876E1,-8.434555369E0,1.575324771E1
4.619679125E0,1.048526687E1,-1.250281121E1,-1.169398926E1,2.007512127E1
4.629659125E0,1.363190153E1,-1.268381762E1,-1.481585511E1,2.379532583E1
4.639639125E0,1.495816933E1,-1.129672475E1,-1.619766561E1,2.477351793E1
4.649620125E0,1.710058213E1,-9.520935293E0,-1.554241025E1,2.499289167E1
4.659600125E0,1.841936548E1,-7.848182550E0,-1.360235672E1,2.420518751E1
4.669580125E0,1.912829828E1,-7.171229929E0,-1.057471407E1,2.300310656E1
4.679560125E0,2.007511920E1,-7.407146369E0,-7.816918073E0,2.278114212E1
4.689540125E0,2.071787087E1,-6.703998806E0,-7.221833487E0,2.294185373E1
4.699520125E0,2.102117063E1,-6.440608639E0,-7.516407441E0,2.323504756E1
4.709501125E0,2.091710656E1,-6.033251250E0,-8.418218833E0,2.334077710E1
4.719481125E0,1.989194698E1,-5.347688604E0,-8.375831198E0,2.223604903E1
4.729461125E0,1.846481940E1,-5.432563278E0,-6.696282236E0,2.037897188E1
4.739441125E0,1.752329606E1,-5.391311756E0,-3.901809583E0,1.874449960E1
4.749421125E0,1.860475262E1,-5.145163858E0,-1.405281803E0,1.935418167E1
4.759401125E0,2.240060130E1,-5.454196222E0,-6.106130362E-2,2.305512793E1
4.769382125E0,2.603551122E1,-5.100172457E0,1.038905795E0,2.655068603E1
4.779362125E0,2.699054631E1,-4.390914262E0,2.256443444E0,2.743831728E1
4.789342125E0,2.587001864E1,-4.034497816E0,3.989805501E0,2.648496904E1
4.799322125E0,2.382257632E1,-4.819951664E0,6.231137400E0,2.509131623E1
4.809302125E0,2.175019212E1,-6.183887220E0,8.617510654E0,2.419861170E1
4.819282125E0,1.992428442E1,-6.391959220E0,1.056288866E1,2.343947246E1
4.829263125E0,1.898112152E1,-6.284093878E0,1.144544634E1,2.303846896E1
4.839243125E0,1.882964355E1,-6.984073420E0,1.201135156E1,2.340096845E1
4.849223125E0,1.866367151E1,-7.437904478E0,1.189486099E1,2.334829277E1
4.859203125E0,1.842146112E1,-7.868256041E0,1.131961426E1,2.300854950E1
4.869183125E0,1.854621849E1,-8.701916966E0,1.092974648E1,2.321949476E1
4.879164125E0,1.893700779E1,-9.582079042E0,1.094245598E1,2.387810390E1
4.889144125E0,1.956533438E1,-1.075673438E1,1.084026303E1,2.481976927E1
4.899124125E0,1.938357836E1,-1.182998847E1,1.138595910E1,2.540298805E1
4.909104125E0,1.902650059E1,-1.290807237E1,1.170897801E1,2.580167094E1
4.919084125E0,1.856651183E1,-1.445649693E1,1.176741859E1,2.630927224E1
4.929064125E0,1.771064435E1,-1.628460552E1,1.285237413E1,2.727707501E1
4.939045125E0,1.581922796E1,-1.723376299E1,1.424283149E1,2.738811437E1
4.949025125E0,1.338820596E1,-1.623448319E1,1.482531708E1,2.574087274E1
4.959005125E0,1.184628116E1,-1.527223264E1,1.452731841E1,2.417888432E1
4.968985125E0,1.112255841E1,-1.458994443E1,1.400784943E1,2.308240953E1
4.978965125E0,1.107559825E1,-1.433468540E1,1.358487589E1,2.264290032E1
4.988946125E0,1.157192746E1,-1.416576168E1,1.305957957E1,2.247511797E1
4.998926125E0,1.197432232E1,-1.379563761E1,1.199038111E1,2.185116132E1
5.008906125E0,1.247048429E1,-1.378529622E1,1.085435482E1,2.152590042E1
5.018886125E0,1.296322331E1,-1.385186209E1,9.729107280E0,2.132075914E1
5.028866125E0,1.308914544E1,-1.402798491E1,8.347991434E0,2.092364810E1
5.038847125E0,1.297891373E1,-1.459398369E1,7.278519319E0,2.084258633E1
5.048827125E0,1.282113129E1,-1.512308887E1,6.628256899E0,2.090509541E1
5.058807125E0,1.251876475E1,-1.593263471E1,5.865550182E0,2.109438311E1
5.068787125E0,1.198719204E1,-1.698923944E1,5.091350763E0,2.140674853E1
5.078767125E0,1.112030957E1,-1.779074653E1,4.620278312E0,2.148299138E1
5.088747125E0,9.491691613E0,-1.822955434E1,4.633065296E0,2.106832113E1
5.098728125E0,6.841313649E0,-1.852042291E1,5.011218181E0,2.036963291E1
5.108708125E0,3.606181376E0,-1.825046515E1,5.642608713E0,1.944024319E1
5.118688125E0,7.640536228E-1,-1.829259785E1,6.291469556E0,1.935937765E1
5.128668125E0,-1.707947865E0,-1.859282430E1,5.795164323E0,1.954978596E1
5.138648125E0,-3.563304913E0,-1.873584252E1,4.841578175E0,1.967663122E1
5.148629125E0,-4.716007465E0,-1.871148653E1,4.481691992E0,1.981025032E1
5.158609125E0,-4.936095493E0,-1.858804596E1,4.530775859E0,1.975875556E1
5.168589125E0,-3.992063403E0,-1.879637290E1,4.631806390E0,1.976597670E1
5.178569125E0,-2.772028408E0,-1.906153711E1,5.251469747E0,1.996507633E1
5.188549125E0,-1.991751978E0,-1.911277743E1,5.707515146E0,2.004597382E1
5.198530125E0,-2.143840396E0,-1.879191732E1,7.015201657E0,2.017288434E1
5.208510125E0,-3.193421745E0,-1.802654486E1,8.869767723E0,2.034273928E1
5.218490125E0,-4.145490541E0,-1.748312568E1,1.010920670E1,2.061651851E1
5.228470125E0,-4.546394942E0,-1.822909708E1,9.523427961E0,2.106336553E1
5.238450125E0,-5.493109442E0,-1.976680721E1,7.483916218E0,2.183826735E1
5.248431125E0,-6.916580179E0,-2.086519966E1,4.578587372E0,2.245348749E1
5.258411125E0,-8.669271376E0,-2.204787621E1,1.359758890E0,2.373002435E1
5.268391125E0,-1.184499477E1,-2.097084247E1,-2.070677403E0,2.417370141E1
5.278371125E0,-1.398012428E1,-1.878506204E1,-4.725596899E0,2.388835902E1
5.288352125E0,-1.436915240E1,-1.790538353E1,-5.879442582E0,2.369901148E1
5.298332125E0,-1.416862331E1,-1.735197030E1,-6.480663235E0,2.332037211E1
5.308312125E0,-1.321572245E1,-1.682312356E1,-6.424303678E0,2.233706525E1
5.318292125E0,-1.167852337E1,-1.658971791E1,-5.623475454E0,2.105303125E1
5.328272125E0,-1.047836365E1,-1.564482306E1,-3.663385271E0,1.918272622E1
5.338253125E0,-9.063114095E0,-1.514486624E1,-9.161107582E-1,1.767332084E1
5.348233125E0,-7.475404426E0,-1.488024816E1,1.956445613E0,1.676696562E1
5.358213125E0,-5.554029828E0,-1.413527430E1,4.880315394E0,1.595213795E1
5.368193125E0,-2.307088810E0,-1.400845287E1,7.008382634E0,1.583277732E1
5.378173125E0,9.228371027E-1,-1.341329987E1,7.584118198E0,1.543655047E1
5.388154125E0,3.119674907E0,-1.205415084E1,6.568617638E0,1.407770087E1
5.398134125E0,4.731568075E0,-1.075835991E1,5.050579882E0,1.279212263E1
5.408114125E0,5.543340533E0,-1.018124440E1,4.241540998E0,1.234410920E1
5.418094125E0,6.100044580E0,-9.839507389E0,4.618194072E0,1.246411513E1
5.428074125E0,6.028106285E0,-8.934429742E0,7.024266595E0,1.286477444E1
5.438055125E0,6.633987755E0,-8.125891380E0,1.109905494E1,1.527183437E1
5.448035125E0,7.884135325E0,-6.679603053E0,1.628323493E1,1.928523857E1
5.458015125E0,9.571105573E0,-6.054660246E0,2.239235673E1,2.509347749E1
5.467995125E0,1.161320295E1,-8.820619537E0,2.712619703E1,3.079773332E1
5.477976125E0,1.298736880E1,-1.101101108E1,2.880782819E1,3.346348873E1
5.487956125E0,1.547285762E1,-1.158245596E1,2.629217826E1,3.263190535E1
5.497936125E0,2.045764171E1,-1.149785727E1,1.939107215E1,3.044223227E1
5.507916125E0,2.417663692E1,-1.141384681E1,1.053449224E1,2.873606095E1
5.517896125E0,2.557551076E1,-1.156972189E1,2.473738257E0,2.817950667E1
5.527877125E0,2.521333189E1,-1.202996325E1,-2.809518709E0,2.807713511E1
5.537857125E0,2.477352538E1,-1.135355851E1,-4.405261867E0,2.760502097E1
5.547837125E0,2.472411874E1,-9.731994635E0,-2.615470671E0,2.669895979E1
5.557817125E0,2.435153416E1,-8.088755128E0,1.297987150E0,2.569260489E1
5.567798125E0,2.419339271E1,-7.667198946E0,5.049642574E0,2.587672855E1
5.577778125E0,2.428451338E1,-8.171188005E0,6.539696724E0,2.644378068E1
5.587758125E0,2.490386215E1,-9.817780305E0,5.052314751E0,2.724182528E1
5.597738125E0,2.530761239E1,-1.022917052E1,3.387805413E0,2.750615204E1
5.607718125E0,2.657732124E1,-1.044125137E1,2.805729128E0,2.869226116E1
5.617699125E0,2.734522905E1,-1.088315820E1,2.090242771E0,2.950548761E1
5.627679458E0,2.629044514E1,-1.107914517E1,1.340798709E0,2.856103473E1
5.637659458E0,2.470776993E1,-1.124087916E1,5.305832188E-1,2.714982095E1
5.647639458E0,2.348801735E1,-1.121907021E1,-4.180018057E-1,2.603323301E1
5.657620458E0,2.245595339E1,-1.132047964E1,-1.047723981E0,2.516983964E1
5.667600458E0,2.186627104E1,-1.173338078E1,-1.543994277E0,2.486342599E1
5.677580458E0,2.094737409E1,-1.219023075E1,-1.642900953E0,2.429183670E1
5.687560458E0,1.989059978E1,-1.287981395E1,-1.625412808E0,2.375221114E1
5.697540458E0,1.876723037E1,-1.338905497E1,-1.340839639E0,2.309271703E1
5.707521458E0,1.844977568E1,-1.370057474E1,-8.038284302E-2,2.298056641E1
5.717501458E0,1.841947892E1,-1.441481564E1,5.931152433E-1,2.339692072E1
5.727481458E0,1.932884140E1,-1.468833904E1,-5.076324588E-1,2.428186781E1
5.737461458E0,2.051330019E1,-1.494989552E1,-2.340249832E0,2.549061846E1
5.747442458E0,2.126603798E1,-1.540312607E1,-4.153464681E0,2.658480643E1
5.757422458E0,2.103215871E1,-1.628793960E1,-5.470946156E0,2.715842279E1
5.767402458E0,1.991880909E1,-1.671148968E1,-6.131517218E0,2.671382314E1
5.777382458E0,1.878852593E1,-1.695761536E1,-6.806668897E0,2.620878034E1
5.787363458E0,1.784402753E1,-1.684162181E1,-7.649414055E0,2.570142173E1
5.797343458E0,1.707774407E1,-1.613780883E1,-8.646739131E0,2.503685911E1
5.807323458E0,1.687422471E1,-1.516901174E1,-9.625854807E0,2.464742294E1
5.817303458E0,1.682840827E1,-1.465220792E1,-1.056817571E1,2.468944835E1
5.827284458E0,1.644030635E1,-1.473785560E1,-1.189221454E1,2.507813444E1
5.837264458E0,1.521495097E1,-1.487624048E1,-1.296749411E1,2.491893191E1
5.847244458E0,1.360927515E1,-1.527440546E1,-1.384759713E1,2.470376041E1
5.857224458E0,1.224984896E1,-1.541644719E1,-1.465195649E1,2.454394982E1
5.867205458E0,1.147922687E1,-1.550078860E1,-1.507403541E1,2.448006619E1
5.877185458E0,1.026885323E1,-1.574399886E1,-1.537852566E1,2.428624916E1
5.887165458E0,8.466618576E0,-1.604337045E1,-1.562380934E1,2.394111075E1
5.897145458E0,6.885545497E0,-1.650378372E1,-1.581864090E1,2.387498720E1
5.907126458E0,5.409934554E0,-1.687906504E1,-1.595695796E1,2.384941793E1
5.917106458E0,3.932474428E0,-1.742330984E1,-1.602035932E1,2.399349899E1
5.927086458E0,2.313626143E0,-1.749437105E1,-1.581668092E1,2.369753742E1
5.937066458E0,1.081826989E0,-1.728395782E1,-1.548899827E1,2.323391089E1
5.947047458E0,5.004509085E-1,-1.669863283E1,-1.480716147E1,2.232368295E1
5.957027458E0,9.019976992E-1,-1.589451204E1,-1.416517696E1,2.130965394E1
5.967007458E0,1.559975594E0,-1.604845987E1,-1.323461597E1,2.086004909E1
5.976987458E0,2.614515601E-1,-1.479748082E1,-1.144884591E1,1.871122306E1
5.986968458E0,-1.621094200E0,-1.317382013E1,-9.474960390E0,1.630804580E1
5.996948458E0,-3.194423373E0,-1.182719351E1,-7.178198056E0,1.419906244E1
6.006928458E0,-4.156135397E0,-1.041986225E1,-5.186157517E0,1.235893283E1
6.016908458E0,-4.192698621E0,-8.952463725E0,-3.780028453E0,1.058366400E1
6.026889458E0,-3.346973721E0,-7.757344301E0,-3.048213746E0,8.981660800E0
6.036869458E0,-8.660590307E-1,-6.457650933E0,-3.546121700E0,7.417970945E0
6.046849458E0,1.681216587E0,-4.334288363E0,-4.360116100E0,6.373629832E0
6.056829458E0,3.589185859E0,-1.812223454E0,-3.287368374E0,5.193572933E0
6.066810458E0,4.731316060E0,-4.961713314E-1,-1.425725423E0,4.966309559E0
6.076790458E0,5.634973419E0,6.964133245E-1,4.130648553E-1,5.692849860E0
6.086770458E0,7.470606785E0,1.269610028E0,2.468331336E0,7.969600677E0
6.096750458E0,1.036507501E1,7.805629438E-1,5.013091629E0,1.154015365E1
6.106731458E0,1.325816388E1,-3.654503936E-1,8.339943327E0,1.566739028E1
6.116711458E0,1.515742139E1,-1.819211462E0,1.250863387E1,1.973633387E1
6.126691458E0,1.443036924E1,-3.849404497E0,1.687066025E1,2.253159223E1
6.136671458E0,1.204595422E1,-6.658298138E0,1.974612678E1,2.406963793E1
6.146652458E0,9.502316589E0,-9.293884985E0,2.114156012E1,2.497270276E1
6.156632458E0,7.313742362E0,-1.229404105E1,2.159496258E1,2.590321759E1
6.166612458E0,5.998234615E0,-1.542137640E1,2.321729361E1,2.851035585E1
6.176592458E0,5.061546335E0,-1.675242370E1,2.630452992E1,3.159416474E1
6.186573458E0,3.531561549E0,-1.609415235E1,2.858406694E1,3.299306821E1
6.196553458E0,2.490247285E0,-1.603000489E1,2.971432203E1,3.385414778E1
6.206533458E0,1.921845884E0,-1.607625753E1,2.999874229E1,3.408906111E1
