"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.923327158E1,6.807812320E-1,1.953683388E-1,2.577585976E0,2.673122021E0
2.924325158E1,6.660494645E-1,2.911603492E-1,2.561126064E0,2.662285288E0
2.925323158E1,5.853312837E-1,4.076053101E-1,2.497853343E0,2.597696311E0
2.926321258E1,4.150609486E-1,5.394389731E-1,2.430955349E0,2.524443286E0
2.927319258E1,8.679080665E-2,7.308002150E-1,2.309750170E0,2.424159122E0
2.928317358E1,-3.002302578E-1,8.314471686E-1,2.186522439E0,2.358457754E0
2.929315358E1,-6.603721105E-1,7.427758974E-1,2.051143609E0,2.279253708E0
2.930313358E1,-9.875308429E-1,5.455346954E-1,1.770115900E0,2.099079696E0
2.931311458E1,-1.397368035E0,3.917371362E-1,1.391658375E0,2.010673629E0
2.932309458E1,-1.898963682E0,3.043119067E-1,1.034642590E0,2.183839301E0
2.933307558E1,-2.313348108E0,2.664687270E-1,8.492910435E-1,2.478685202E0
2.934305558E1,-2.517880057E0,2.756283903E-1,7.847582480E-1,2.651704452E0
2.935303558E1,-2.453310132E0,1.733524024E-1,8.070601863E-1,2.588460508E0
2.936301658E1,-2.098303889E0,-1.661065328E-1,1.066301682E0,2.359548657E0
2.937299658E1,-1.520743847E0,-7.261779910E-1,1.222437469E0,2.081910106E0
2.938297758E1,-8.661405994E-1,-1.368695190E0,9.999510598E-1,1.903530452E0
2.939295758E1,-3.232418288E-1,-1.736471021E0,5.208530134E-1,1.841495248E0
2.940293758E1,7.028945245E-2,-1.786820810E0,-3.365905836E-2,1.788519541E0
2.941291858E1,4.282701011E-1,-1.421381527E0,-5.738998309E-1,1.591572097E0
2.942289858E1,7.823054872E-1,-9.686889213E-1,-1.379833697E0,1.858575028E0
2.943287958E1,1.121400068E0,-3.510147876E-1,-2.611705649E0,2.863870788E0
2.944285958E1,1.452712662E0,3.115074903E-1,-3.526744028E0,3.826922319E0
2.945283958E1,1.903662212E0,5.948202914E-1,-3.680542756E0,4.186183940E0
2.946282058E1,2.343884315E0,5.404838705E-1,-3.390605645E0,4.157177303E0
2.947280058E1,2.765517534E0,3.196935922E-1,-2.882370045E0,4.007286900E0
2.948278158E1,3.163453011E0,8.868121147E-2,-2.398840687E0,3.971112684E0
2.949276158E1,3.484151739E0,5.727990925E-2,-2.116715747E0,4.077141141E0
2.950274158E1,3.594898589E0,3.047463548E-1,-2.191984908E0,4.221488368E0
2.951272258E1,3.569402390E0,5.896490139E-1,-2.588645985E0,4.448528679E0
2.952270258E1,3.657060338E0,6.620948464E-1,-2.947125328E0,4.743206468E0
2.953268358E1,3.824223755E0,4.362560821E-1,-2.978974527E0,4.867165081E0
2.954266358E1,3.880078406E0,-1.464552104E-2,-2.636822071E0,4.691274194E0
2.955264358E1,3.754121194E0,-6.609517157E-1,-2.264431325E0,4.433726688E0
2.956262458E1,3.758267455E0,-1.656382878E0,-1.968141506E0,4.554312186E0
2.957260458E1,4.062391081E0,-3.014877600E0,-1.507318055E0,5.278685060E0
2.958258558E1,4.362516966E0,-4.379925882E0,-9.692201409E-1,6.257371069E0
2.959256558E1,4.416417185E0,-5.532613816E0,-6.044801840E-1,7.104924537E0
2.960254558E1,4.187905074E0,-6.377790831E0,-6.966673860E-1,7.661599718E0
2.961252658E1,3.638335215E0,-6.818018342E0,-1.306444855E0,7.837707280E0
2.962250658E1,2.599026546E0,-6.476093051E0,-2.200164286E0,7.316791857E0
2.963248758E1,9.818855023E-1,-4.689463445E0,-3.251286376E0,5.790166633E0
2.964246758E1,-8.437751457E-2,-3.299655713E0,-3.888706557E0,5.100675061E0
2.965244858E1,-5.804896429E-1,-2.307783167E0,-4.130786255E0,4.767203211E0
2.966242858E1,-9.509616253E-1,-1.183899786E0,-4.266649527E0,4.528823788E0
2.967240858E1,-1.242515200E0,-1.003323734E-1,-4.210597533E0,4.391246086E0
2.968238958E1,-1.641208330E0,8.007884628E-1,-3.638714114E0,4.071248869E0
2.969236958E1,-2.166320163E0,1.450310626E0,-2.345595795E0,3.506873763E0
2.970235058E1,-2.839626607E0,1.575208907E0,-8.904168501E-1,3.367135954E0
2.971233058E1,-3.295110965E0,1.056059187E0,2.616360763E-1,3.470082235E0
2.972231058E1,-3.452927316E0,1.071285921E0,1.309303851E0,3.845079602E0
2.973229158E1,-3.471864985E0,1.724623393E0,1.803888248E0,4.275767198E0
2.974227158E1,-3.458545613E0,2.099495990E0,1.790786977E0,4.424515698E0
2.975225163E1,-3.445025388E0,2.045973501E0,1.815694946E0,4.398972111E0
2.976223163E1,-3.465288622E0,1.601211475E0,2.321524708E0,4.467838447E0
2.977221163E1,-3.568730252E0,8.587881643E-1,2.677167567E0,4.543190388E0
2.978219262E1,-3.780510263E0,-3.359459281E-2,2.717928507E0,4.656234726E0
2.979217263E1,-4.017318404E0,-1.127051986E0,2.647239178E0,4.941352913E0
2.980215363E1,-4.159082978E0,-2.348727710E0,2.546144328E0,5.412702099E0
2.981213363E1,-3.990208958E0,-3.665687320E0,2.373954352E0,5.915631017E0
2.982211463E1,-3.607987873E0,-4.742829228E0,1.549758900E0,6.157414898E0
2.983209462E1,-3.393845294E0,-5.229916325E0,3.699838129E-1,6.245566321E0
2.984207463E1,-3.333775094E0,-4.919947822E0,-2.633690449E-1,5.948891174E0
2.985205563E1,-3.101545615E0,-4.182989904E0,2.154830530E-2,5.207442181E0
2.986203563E1,-2.777903691E0,-3.237907947E0,6.268389134E-1,4.312044041E0
2.987201663E1,-2.995017240E0,-2.218096234E0,9.842080895E-1,3.854704234E0
2.988199662E1,-3.395319377E0,-1.229320958E0,9.709607108E-1,3.739276453E0
2.989197663E1,-3.435668674E0,-3.529888076E-1,1.034422735E0,3.605336424E0
2.990195763E1,-3.250918879E0,2.743396640E-1,1.286624840E0,3.507012872E0
2.991193763E1,-3.081321558E0,7.370017719E-1,1.412680285E0,3.468916220E0
2.992191863E1,-2.937062562E0,1.267879252E0,1.197717927E0,3.415901421E0
2.993189862E1,-2.694063681E0,1.901274794E0,9.391856253E-1,3.428541177E0
2.994187963E1,-2.314411278E0,2.477194546E0,1.112181275E0,3.567904086E0
2.995185963E1,-2.004744199E0,2.949401064E0,1.586670034E0,3.903266291E0
2.996183963E1,-1.884265536E0,3.308629435E0,1.950709494E0,4.278171675E0
2.997182063E1,-1.820411456E0,3.407472523E0,2.188477163E0,4.440067472E0
2.998180062E1,-1.709759624E0,3.176786417E0,2.436734737E0,4.353495847E0
2.999178163E1,-1.518248840E0,2.711769635E0,2.611623788E0,4.059476925E0
3.000176163E1,-1.045473388E0,2.019668632E0,2.813853250E0,3.617989234E0
3.001174163E1,-3.208560187E-1,1.155259539E0,2.918291538E0,3.154995830E0
3.002172263E1,3.866845572E-1,4.309707838E-1,2.076306517E0,2.155529985E0
3.003170262E1,1.121291602E0,9.845775604E-2,-1.495635903E-1,1.135499033E0
3.004168363E1,1.553988484E0,-9.328764796E-2,-2.303198365E0,2.779983004E0
3.005166363E1,1.382388346E0,-6.173314869E-2,-3.061517916E0,3.359717320E0
3.006164463E1,8.186660323E-1,3.522532278E-1,-2.594862159E0,2.743648308E0
3.007162463E1,2.043027382E-1,8.808187187E-1,-1.828354168E0,2.039720615E0
3.008160462E1,-3.146149930E-1,1.237842105E0,-1.547278512E0,2.006316641E0
3.009158563E1,-7.097407369E-1,1.464548596E0,-2.523468241E0,3.002753148E0
3.010156563E1,-1.297648304E0,6.971980208E-1,-4.131549025E0,4.386305227E0
3.011154663E1,-2.099524495E0,-2.147829074E0,-4.196409849E0,5.160525986E0
3.012152663E1,-1.537657503E0,-5.268258272E0,-9.495323465E-1,5.569609277E0
3.013150662E1,-1.001361116E0,-6.204005735E0,1.761260292E0,6.526442297E0
3.014148763E1,-8.730729121E-1,-6.597046216E0,2.297410206E0,7.039983575E0
3.015146763E1,-3.336354008E-1,-6.485332822E0,2.411146152E0,6.927083091E0
3.016144863E1,6.366740763E-2,-5.256829889E0,2.206615811E0,5.701532019E0
3.017142863E1,5.154189035E-2,-3.244673760E0,1.710446818E0,3.668268351E0
3.018140962E1,-2.353138849E-2,-1.576449686E0,1.340708077E0,2.069600320E0
3.019138963E1,9.644265935E-2,-4.000974852E-1,1.167077420E0,1.237517228E0
3.020136963E1,2.961934863E-1,4.830618739E-1,9.849564600E-1,1.136317994E0
3.021135063E1,4.597519487E-1,1.136458402E0,7.885040474E-1,1.457617298E0
3.022133063E1,5.681742373E-1,1.712272904E0,6.383785397E-1,1.913694757E0
3.023131162E1,5.791339660E-1,2.431323724E0,4.984651941E-1,2.548567980E0
3.024129163E1,4.170371613E-1,3.276108976E0,3.461055018E-1,3.320632325E0
3.025127263E1,1.239548323E-1,4.007426085E0,1.111257488E-1,4.010882391E0
3.026125263E1,-9.227958798E-2,4.489411486E0,1.986065269E-2,4.490403708E0
3.027123263E1,-3.416674286E-2,4.816878952E0,1.843463373E-1,4.820526296E0
3.028121362E1,1.744094329E-1,4.530341996E0,3.831592709E-1,4.549860248E0
3.029119363E1,4.790743652E-1,3.628151119E0,5.952816367E-1,3.707742308E0
3.030117463E1,7.904596487E-1,2.443340337E0,8.488595921E-1,2.704681324E0
3.031115463E1,1.220796887E0,1.197331426E0,1.110982084E0,2.039173551E0
3.032113563E1,1.669597878E0,5.438261390E-2,1.267585722E0,2.096971174E0
3.033111562E1,1.925073401E0,-8.317559016E-1,1.196202328E0,2.414254644E0
3.034109563E1,2.096479850E0,-1.523423626E0,9.424834549E-1,2.757593583E0
3.035107663E1,2.187808096E0,-1.919625696E0,7.940185565E-1,3.016940925E0
3.036105663E1,2.034534447E0,-1.856985059E0,7.173726690E-1,2.846462273E0
3.037103763E1,1.826361291E0,-1.611783825E0,6.864427254E-1,2.530740263E0
3.038101762E1,1.587275659E0,-1.183598655E0,6.363297484E-1,2.079727228E0
3.039099863E1,1.143462490E0,-6.487965238E-1,6.485416583E-1,1.465963737E0
3.040097863E1,7.029965584E-1,-2.411859512E-1,6.171133858E-1,9.660247177E-1
3.041095863E1,3.377373688E-1,3.547856569E-2,5.426408353E-1,6.401439955E-1
3.042093963E1,-4.150017455E-2,2.126135319E-1,3.973516327E-1,4.525650213E-1
3.043091962E1,-4.094404587E-1,2.644286335E-1,1.728927382E-1,5.171613775E-1
3.044090063E1,-6.521145263E-1,2.644701487E-1,-7.237098813E-2,7.074145708E-1
3.045088063E1,-8.097094135E-1,2.654092115E-1,-2.553461534E-1,8.895352955E-1
3.046086163E1,-9.009940977E-1,1.672853315E-1,-4.171653615E-1,1.006877195E0
3.047084163E1,-9.391727614E-1,9.601128101E-3,-5.391742404E-1,1.082980387E0
3.048082162E1,-8.765137061E-1,-1.597886163E-1,-6.173573609E-1,1.083945935E0
3.049080263E1,-7.267561345E-1,-3.246619713E-1,-6.137560607E-1,1.005125055E0
3.050078263E1,-4.802686590E-1,-4.907036000E-1,-5.544705565E-1,8.825449597E-1
3.051076363E1,-1.824236266E-1,-5.566935217E-1,-4.889215149E-1,7.630401722E-1
3.052074363E1,2.376660736E-1,-6.631181091E-1,-3.458952579E-1,7.847638617E-1
3.053072462E1,7.796253428E-1,-7.915878689E-1,-3.010760576E-1,1.151118509E0
3.054070463E1,1.285876689E0,-9.161148512E-1,-4.993019307E-1,1.655912950E0
3.055068463E1,1.700290059E0,-8.920061964E-1,-1.155554532E0,2.240974702E0
3.056066563E1,1.978408632E0,-7.643410134E-1,-2.181117858E0,3.042300611E0
3.057064563E1,2.207821507E0,-6.928874534E-1,-3.350362183E0,4.071792675E0
3.058062662E1,2.455984941E0,-6.571118492E-1,-4.666282451E0,5.313929800E0
3.059060663E1,2.704301571E0,-6.077970171E-1,-5.891509480E0,6.510956010E0
3.060058763E1,2.892272013E0,-4.171239924E-1,-6.335265786E0,6.976734365E0
3.061056763E1,2.894257727E0,-1.322201639E-1,-5.606029117E0,6.310449462E0
3.062054763E1,2.676366498E0,1.113730860E-1,-4.259303378E0,5.031600825E0
3.063052862E1,2.373882139E0,3.413195193E-1,-3.172210971E0,3.976774807E0
3.064050863E1,2.011756765E0,5.429818010E-1,-2.209133037E0,3.036817955E0
3.065048963E1,1.590530658E0,5.856419170E-1,-1.186725161E0,2.069077291E0
3.066046963E1,1.299653314E0,5.400400668E-1,-4.955499186E-1,1.492083018E0
3.067045063E1,1.263659170E0,2.945914954E-1,-1.470459254E-1,1.305848824E0
3.068043062E1,1.441174936E0,-1.998730338E-1,1.353513479E-2,1.455031830E0
3.069041063E1,1.617549472E0,-7.044158238E-1,9.813206613E-2,1.767002504E0
3.070039163E1,1.823616461E0,-1.481280988E0,2.860153842E-1,2.366764704E0
3.071037163E1,1.941360966E0,-2.208800331E0,5.717762683E-1,2.995765245E0
3.072035263E1,1.842866957E0,-2.562217739E0,8.380586153E-1,3.265495461E0
3.073033262E1,1.521855403E0,-2.672086921E0,1.019714649E0,3.239739240E0
3.074031363E1,9.514156616E-1,-2.539622344E0,1.031239657E0,2.901435617E0
3.075029433E1,2.254624960E-1,-1.976588101E0,8.843669553E-1,2.177117078E0
3.076027533E1,-5.026920001E-1,-1.311941530E0,6.533134248E-1,1.549421910E0
3.077025533E1,-1.074345331E0,-8.160052568E-1,4.531615520E-1,1.423178787E0
3.078023533E1,-1.530535010E0,-5.150747949E-1,3.323920635E-1,1.648734043E0
3.079021633E1,-1.886876611E0,-3.580162436E-1,1.575690132E-1,1.926994283E0
3.080019633E1,-2.671063951E0,-5.231626636E-1,-1.784601207E0,3.254701718E0
3.081017733E1,-3.854194244E0,-1.460935017E0,-5.041150662E0,6.511708255E0
3.082015733E1,-4.692969728E0,-2.294427541E0,-6.708383049E0,8.502397646E0
3.083013833E1,-5.245348881E0,-2.633582422E0,-6.893808197E0,9.053951222E0
3.084011833E1,-5.437729293E0,-2.267078360E0,-5.632966654E0,8.151003465E0
3.085009833E1,-5.321805319E0,-1.542292591E0,-3.718569539E0,6.672933216E0
3.086007933E1,-5.272768815E0,-9.401416451E-1,-1.848535248E0,5.665954452E0
3.087005933E1,-5.621121365E0,-6.679362148E-1,-3.607335178E-1,5.672148875E0
3.088004033E1,-6.206371518E0,-9.147735000E-1,7.703670077E-1,6.320547706E0
3.089002033E1,-6.811741941E0,-1.382122736E0,1.696646951E0,7.154628041E0
3.090000133E1,-7.487600548E0,-1.730309225E0,1.895943449E0,7.915347974E0
3.090998133E1,-8.120990828E0,-2.071760307E0,1.616221862E0,8.535505604E0
3.091996233E1,-8.379651183E0,-2.473965129E0,1.455041170E0,8.857550577E0
3.092994233E1,-8.166602034E0,-2.546115677E0,1.201752651E0,8.638304420E0
3.093992233E1,-7.433954099E0,-2.088561112E0,7.972947514E-1,7.762824227E0
3.094990333E1,-6.518412859E0,-9.419893652E-1,4.761785316E-1,6.603317058E0
3.095988333E1,-5.668966792E0,2.749466050E-1,4.541557248E-1,5.693771820E0
3.096986433E1,-4.954230047E0,1.091838884E0,1.130158027E0,5.197476761E0
3.097984433E1,-3.980009660E0,1.408235816E0,2.207391883E0,4.764051210E0
3.098982533E1,-2.760004779E0,1.139628178E0,3.368663968E0,4.501585908E0
3.099980533E1,-1.895258887E0,3.249964321E-1,4.180279720E0,4.601344093E0
3.100978633E1,-1.458101602E0,-6.898042166E-1,4.436746492E0,4.720869578E0
3.101976633E1,-9.398757429E-1,-1.784238680E0,4.356569763E0,4.800684762E0
3.102974633E1,4.347843379E-3,-2.832096562E0,4.474353737E0,5.295340518E0
3.103972733E1,8.041471034E-1,-3.090097352E0,4.223510524E0,5.294657246E0
3.104970733E1,1.165569350E0,-1.879637758E0,3.778354980E0,4.378076788E0
3.105968833E1,1.198410091E0,-2.935226244E-1,3.578644499E0,3.785371676E0
3.106966833E1,8.345748442E-1,9.078287619E-1,3.528314005E0,3.737601898E0
3.107964933E1,6.696120268E-1,1.548037480E0,3.770320905E0,4.130389817E0
3.108962933E1,5.696841346E-1,1.948637826E0,4.097695985E0,4.573056065E0
3.109961033E1,7.797621676E-1,2.456227015E0,4.345702128E0,5.052346700E0
3.110959033E1,1.185501777E0,2.962252659E0,4.348622228E0,5.393595328E0
3.111957033E1,1.651384970E0,3.416897065E0,4.170502006E0,5.638736104E0
3.112955133E1,2.007895994E0,3.719016266E0,3.900258901E0,5.751064928E0
3.113953133E1,2.120059770E0,4.020979346E0,3.451534216E0,5.707540344E0
3.114951233E1,1.995001276E0,4.313653539E0,2.830157626E0,5.531494295E0
3.115949233E1,1.705840382E0,4.596319054E0,2.021659609E0,5.303126232E0
3.116947333E1,1.204438862E0,4.948910251E0,4.084170498E-2,5.093530572E0
3.117945333E1,7.861894271E-1,5.405275492E0,-3.621126859E0,6.553446169E0
3.118943433E1,7.634262165E-1,5.385459278E0,-5.136295971E0,7.481144800E0
3.119941433E1,1.077762297E0,4.492870114E0,-5.322533298E0,7.048178072E0
3.120939433E1,1.977108504E0,2.632935719E0,-8.803414689E0,9.399011583E0
3.121937533E1,3.070478774E0,-2.549992381E0,-9.790685477E0,1.057297608E1
3.122935533E1,2.032107706E0,-6.453774229E0,-6.219772167E0,9.190551090E0
3.123933633E1,1.101033631E0,-7.786863384E0,-1.689191605E0,8.043686014E0
3.124931633E1,1.262164329E0,-1.210545782E1,1.074383630E0,1.221840694E1
3.125929733E1,2.786786781E0,-1.808832771E1,9.890854713E-1,1.832844974E1
3.126927733E1,2.666833490E0,-1.848082907E1,6.165228170E-1,1.868242876E1
3.127925833E1,-5.790640917E-1,-1.040135114E1,6.452892177E-1,1.043742396E1
3.128923833E1,-1.954167392E0,-4.472322999E0,8.845088234E-1,4.960120871E0
3.129921833E1,-2.193693172E0,-1.344776570E0,4.239582181E-1,2.607768074E0
3.130919933E1,-2.288263261E0,1.344156180E0,1.130196254E-1,2.656252628E0
3.131917933E1,-2.217029117E0,3.561486429E0,-3.209951824E-1,4.207426957E0
3.132916033E1,-2.132748520E0,5.159050995E0,-4.798844969E-1,5.603098478E0
3.133914033E1,-1.967940216E0,6.057613090E0,-4.261579041E-1,6.383500262E0
3.134912133E1,-1.561313876E0,6.410866191E0,2.049940983E-1,6.601433854E0
3.135910133E1,-1.544644633E0,6.550324039E0,9.728060190E-1,6.799928206E0
3.136908233E1,-1.555475723E0,6.008462564E0,1.457116785E0,6.375289518E0
3.137906233E1,-1.683701362E0,4.556537522E0,1.875283921E0,5.207069641E0
3.138904333E1,-2.105129782E0,2.843654169E0,2.159601274E0,4.145095667E0
3.139902333E1,-2.681142504E0,8.567042166E-1,2.656659043E0,3.870439835E0
3.140900333E1,-2.929030534E0,-1.215585848E0,3.194022839E0,4.500961088E0
3.141898433E1,-2.780662699E0,-2.705994340E0,3.651799014E0,5.328238588E0
3.142896433E1,-2.296886442E0,-3.025058772E0,3.937912631E0,5.471181206E0
3.143894533E1,-1.594166164E0,-2.402184709E0,3.933893255E0,4.877230083E0
3.144892533E1,-1.068320506E0,-1.787447047E0,3.833903528E0,4.362922405E0
3.145890633E1,-7.702206811E-1,-1.320990096E0,3.806171354E0,4.101852643E0
3.146888633E1,-7.652447006E-1,-7.551170307E-1,3.693677942E0,3.846954369E0
3.147886733E1,-9.689543849E-1,-1.269488990E-1,3.363636532E0,3.502718850E0
3.148884733E1,-1.096446490E0,4.146728396E-1,2.948674840E0,3.173142257E0
3.149882833E1,-1.081440781E0,8.312015855E-1,2.607600904E0,2.942786555E0
3.150880833E1,-1.016233801E0,1.071101734E0,2.321555114E0,2.751292098E0
3.151878833E1,-9.946958748E-1,1.255164481E0,2.046462328E0,2.598627680E0
3.152876933E1,-1.007477888E0,1.319246457E0,1.828015029E0,2.469222926E0
3.153874933E1,-1.045566943E0,1.129092665E0,1.654544513E0,2.259552616E0
3.154873033E1,-1.068883447E0,6.672474128E-1,1.485316737E0,1.947792787E0
3.155871033E1,-1.034306522E0,-2.261235237E-2,1.235694423E0,1.611596105E0
3.156869133E1,-9.510075259E-1,-6.503659165E-1,9.171790445E-1,1.472619618E0
3.157867133E1,-8.903543580E-1,-1.136283571E0,7.701484680E-1,1.636153996E0
3.158865233E1,-8.425267652E-1,-1.591996847E0,8.710316491E-1,2.000750221E0
3.159863233E1,-7.713535792E-1,-2.114630338E0,1.095271200E0,2.503251248E0
3.160861333E1,-6.636390960E-1,-2.770784998E0,1.407775640E0,3.177970832E0
3.161859333E1,-4.921971251E-1,-3.505328600E0,1.557368467E0,3.867167329E0
3.162857433E1,-2.969255577E-1,-4.142668675E0,1.694773357E0,4.485769194E0
3.163855433E1,-1.100323194E-1,-4.334830985E0,1.888023834E0,4.729429223E0
3.164853433E1,9.564305261E-2,-3.684608910E0,2.035545577E0,4.210574332E0
3.165851533E1,2.872454922E-1,-2.536651958E0,2.042634741E0,3.269475465E0
3.166849533E1,3.811475363E-1,-1.509352301E0,1.972031951E0,2.512434642E0
3.167847633E1,3.779724982E-1,-5.715004259E-1,1.815476260E0,1.940471592E0
3.168845633E1,3.041815138E-1,3.485209501E-1,1.567643779E0,1.634472473E0
3.169843733E1,1.897595434E-1,1.191626882E0,1.256878885E0,1.742334021E0
3.170841733E1,9.794758648E-2,1.837123822E0,9.632094955E-1,2.076629529E0
3.171839833E1,4.432057902E-2,2.378808711E0,7.046777791E-1,2.481383882E0
3.172837833E1,-6.409776270E-2,2.920072015E0,4.876753271E-1,2.961208591E0
3.173835933E1,-2.329864007E-1,3.433270438E0,3.139060181E-1,3.455454464E0
3.174833933E1,-4.371983609E-1,3.867590507E0,2.084216630E-1,3.897799165E0
3.175831863E1,-7.006969947E-1,4.185767916E0,1.776056671E-1,4.247725639E0
3.176829963E1,-9.767902386E-1,4.303595159E0,2.536030984E-1,4.420335394E0
3.177827962E1,-1.103194762E0,4.226578558E0,5.856091726E-1,4.407260271E0
3.178826062E1,-9.680347641E-1,3.800774959E0,1.134427664E0,4.082879831E0
3.179824063E1,-7.127741262E-1,3.097495249E0,1.797168628E0,3.651347539E0
3.180822163E1,-5.224422866E-1,2.224177923E0,2.174428643E0,3.154053471E0
3.181820163E1,-9.320578694E-2,1.026341883E0,2.700941176E0,2.890873262E0
3.182818263E1,2.769859676E-1,-4.705026394E-1,3.289844670E0,3.334842112E0
3.183816262E1,-2.067166150E-2,-2.540627480E0,3.094532465E0,4.003916393E0
3.184814363E1,-2.808845986E-1,-5.384795619E0,2.504206928E0,5.945247880E0
3.185812363E1,-2.743279696E-2,-8.234598135E0,2.476755420E0,8.599050902E0
3.186810463E1,1.117389755E-1,-9.241937152E0,2.503259679E0,9.575604260E0
3.187808463E1,-3.026939821E-1,-7.572848859E0,2.286690506E0,7.916351241E0
3.188806462E1,-9.854406095E-1,-4.880456312E0,1.830781932E0,5.304876011E0
3.189804563E1,-1.116723611E0,-3.131039556E0,1.401529645E0,3.607598324E0
3.190802563E1,-6.935454114E-1,-2.258802211E0,1.165203899E0,2.634557418E0
3.191800663E1,-2.855198327E-1,-9.204762894E-1,9.596315843E-1,1.360033438E0
3.192798662E1,-3.215528606E-1,4.716562951E-1,6.147564463E-1,8.389167963E-1
3.193796762E1,-5.563062899E-1,1.488433887E0,-3.060350811E-1,1.618199492E0
3.194794763E1,-6.710159433E-1,1.989211071E0,-9.274350607E-1,2.295072738E0
3.195792863E1,-5.028734100E-1,2.011731622E0,-1.618027482E0,2.630201269E0
3.196790863E1,3.042103113E-1,1.684420277E0,-2.057173404E0,2.676149846E0
3.197788963E1,1.733902339E0,9.549865562E-1,-1.809001200E0,2.681585722E0
3.198786962E1,2.761028334E0,8.176173341E-1,-1.161294451E0,3.104896193E0
3.199785063E1,3.439705884E0,1.245580895E0,-5.455785495E-1,3.698743609E0
3.200783063E1,3.629817576E0,2.149545232E0,-2.017482358E-1,4.223366275E0
3.201781163E1,3.437114398E0,3.045396557E0,3.209229693E-2,4.592300675E0
3.202779163E1,3.128658277E0,3.325550108E0,-1.873273940E-1,4.569778735E0
3.203777262E1,2.922250687E0,3.398626855E0,-8.696951218E-1,4.565805864E0
3.204775263E1,2.695454149E0,3.222501118E0,-2.016098322E0,4.659896884E0
3.205773263E1,2.630215010E0,2.693543864E0,-3.108482167E0,4.882199395E0
3.206771363E1,2.693278400E0,1.740792114E0,-3.489009606E0,4.738912719E0
3.207769363E1,2.918480988E0,2.853815460E-1,-3.117895015E0,4.280215325E0
3.208767462E1,2.973188122E0,-1.191679507E0,-2.207673572E0,3.890214680E0
3.209765463E1,2.925654936E0,-2.214065748E0,-1.276385781E0,3.884675612E0
3.210763563E1,2.872007902E0,-2.767666678E0,-6.874191374E-1,4.047339040E0
3.211761563E1,2.209758689E0,-2.615581768E0,-4.814743549E-1,3.457762138E0
3.212759663E1,1.281197455E0,-1.946770810E0,-2.637293065E-1,2.345407566E0
3.213757662E1,6.598957086E-1,-1.137957044E0,-2.892160039E-1,1.346868396E0
3.214755763E1,9.531195402E-2,-4.295411396E-1,-9.468150723E-1,1.044053993E0
